class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
2_1,0.0493864,-0.6433181,-0.2536185,0.9998912,0.0623667,-0.6787935,-0.2344056,0.9998389,0.0627329,-0.6793022,-0.2337118,0.9997736,0.0626823,-0.6795527,-0.2337438,0.9997988,0.026829,-0.6774024,-0.2346259,0.9998336,0.0271904,-0.6781114,-0.2356951,0.9998271,0.0271868,-0.6792911,-0.2349333,0.9998451,0.0984133,-0.6562654,-0.1265028,0.9995082,-0.039787,-0.6533471,-0.1373999,0.9997805,0.07122,-0.6152056,-0.2177801,0.9997568,0.0265469,-0.6115562,-0.2175448,0.9997699,0.1813583,-0.4441149,-0.068327,0.9992548,-0.1581312,-0.4768021,-0.0606977,0.9996216,0.224099,-0.2039289,-0.0542673,0.8560955,-0.3316306,-0.4107618,-0.1480319,0.9846578,0.2698779,0.0063669,-0.1494318,0.8700731,-0.3502266,-0.5635511,-0.3498096,0.9909094,0.2824354,0.0798121,-0.1765046,0.8369294,-0.334755,-0.5884575,-0.3988805,0.9780391,0.2635444,0.0816355,-0.2112945,0.8413283,-0.3271317,-0.6233135,-0.3978222,0.9768556,0.2603202,0.0230959,-0.162906,0.8382071,-0.3369726,-0.5784652,-0.3591279,0.9701087,0.1139106,0.0020448,0.0094594,0.9995943,-0.1137859,-0.0025102,-0.0084324,0.999596,0.1181152,0.4145671,-0.007615,0.9560056,-0.1421644,0.3843387,-0.0100117,0.9626145,0.1210844,0.7274985,0.1806256,0.9670711,-0.1587314,0.7106698,0.158543,0.9639214,0.1199393,0.7693369,0.1892073,0.8604053,-0.1582824,0.75546,0.1659707,0.7793815,0.1141063,0.8490047,0.0528432,0.9651834,-0.1634712,0.8206249,0.0301439,0.966526
2_1,0.0257308,-0.6434432,-0.2514841,0.9999015,0.0392123,-0.6787696,-0.2358999,0.9998536,0.0396318,-0.6792788,-0.2352529,0.9997947,0.0395278,-0.6795044,-0.2353154,0.9998174,0.0068287,-0.6774612,-0.2318192,0.9998479,0.0071545,-0.6781717,-0.232964,0.9998419,0.0072147,-0.6793557,-0.2319974,0.9998581,0.0964358,-0.6559945,-0.1423149,0.9995562,-0.0400391,-0.6535756,-0.13488,0.9997955,0.0543685,-0.6153418,-0.219765,0.9997806,0.0117237,-0.6118149,-0.2137107,0.9997917,0.1808205,-0.4448243,-0.0976294,0.9993274,-0.1524038,-0.4774497,-0.0343658,0.9996325,0.2363989,-0.2033935,-0.0810256,0.8703281,-0.3260706,-0.4130615,-0.1105744,0.9856625,0.2702436,0.01425,-0.1508909,0.882603,-0.3517604,-0.567271,-0.3095971,0.9913473,0.2801035,0.0851486,-0.1752711,0.8515809,-0.3375098,-0.5921446,-0.3526605,0.9785045,0.2598683,0.0891658,-0.2089303,0.8555965,-0.3326819,-0.6255133,-0.3506668,0.9773095,0.2599843,0.0317395,-0.1625071,0.8524365,-0.3395616,-0.5816956,-0.3186141,0.970729,0.1137376,0.0040165,-0.0107837,0.9996124,-0.1136253,-0.0044242,0.0116234,0.9996033,0.0984478,0.4145876,-0.0262867,0.959986,-0.1399684,0.3833602,0.0362335,0.9657363,0.0953871,0.7291576,0.1692801,0.96959,-0.1434468,0.7091432,0.2182983,0.9666206,0.0951364,0.771255,0.1785977,0.8603275,-0.1425868,0.7540975,0.227346,0.7928572,0.0923879,0.8502437,0.0452528,0.9673999,-0.1654719,0.8151973,0.1110994,0.9687326
2_1,-0.0457361,-0.6429042,-0.1743859,0.999905,-0.029557,-0.6783211,-0.1792982,0.99985,-0.029097,-0.6788389,-0.1788421,0.9997983,-0.0292398,-0.6790319,-0.1787555,0.9998198,-0.0500583,-0.6771673,-0.1555672,0.9998406,-0.0496607,-0.6779271,-0.1565727,0.9998356,-0.0497998,-0.6791399,-0.1554962,0.9998503,0.0699174,-0.655764,-0.1322635,0.9995851,-0.0403582,-0.6542556,-0.056359,0.9997597,-0.0039536,-0.6148288,-0.1677414,0.9997916,-0.0330708,-0.611856,-0.1359689,0.9997878,0.1831567,-0.4452451,-0.0960832,0.9993847,-0.1340463,-0.4779509,0.0339734,0.9996394,0.2412832,-0.1909927,-0.0759524,0.8829252,-0.3243305,-0.4204513,0.0270541,0.9863557,0.2589932,0.0317341,-0.1456947,0.8916284,-0.3448048,-0.5943213,-0.0636384,0.9913452,0.2514656,0.1031642,-0.150585,0.8585886,-0.3344113,-0.621601,-0.0900426,0.9769272,0.2241144,0.1080791,-0.1927,0.862398,-0.3298176,-0.6534431,-0.0789908,0.9756026,0.2443192,0.0500363,-0.1513562,0.8585441,-0.3342692,-0.6087208,-0.067784,0.9686366,0.112325,0.0068809,-0.0327597,0.9995787,-0.1122383,-0.0072677,0.0337436,0.9995989,0.0913161,0.4155366,-0.0339969,0.9622012,-0.1019837,0.3824194,0.0611186,0.9672568,0.0961537,0.7419,0.0956131,0.9707229,-0.0844857,0.7100797,0.2011802,0.968056,0.0970103,0.7864909,0.0984536,0.8559017,-0.0904057,0.7566832,0.2077197,0.8044264,0.0855535,0.8591577,-0.0298716,0.9682034,-0.1593841,0.8188545,0.1031823,0.9702383
2_1,-0.082276,-0.6417379,-0.1102178,0.9999083,-0.0654955,-0.6769725,-0.1211386,0.9998493,-0.0650668,-0.6774842,-0.1206582,0.9998037,-0.0652176,-0.6776275,-0.1205671,0.9998252,-0.0803221,-0.6762787,-0.0936927,0.9998346,-0.0799258,-0.677112,-0.0947175,0.9998289,-0.0801843,-0.6783599,-0.0936455,0.9998431,0.0428958,-0.6548017,-0.1310042,0.9996144,-0.0408735,-0.6550013,-0.0041441,0.9997354,-0.0381687,-0.6138304,-0.1109819,0.9998004,-0.0604245,-0.6117162,-0.0752831,0.9997797,0.1809272,-0.4456578,-0.0870109,0.9994399,-0.1207413,-0.4783489,0.0788761,0.9996463,0.2334188,-0.1797207,-0.0724667,0.8943215,-0.2930478,-0.4436611,0.1379632,0.9865069,0.243762,0.0473268,-0.125479,0.9008396,-0.3373525,-0.6273978,0.1329481,0.991089,0.2365084,0.1221885,-0.121594,0.8679402,-0.3290057,-0.6533511,0.120313,0.9745656,0.2054773,0.1319418,-0.1667361,0.8714233,-0.3273397,-0.6818818,0.1286975,0.9732227,0.2284944,0.0679679,-0.1299418,0.8672732,-0.3282741,-0.6412296,0.1296048,0.9660262,0.1094062,0.0080254,-0.0424561,0.9995362,-0.1093806,-0.0083909,0.0434193,0.9995906,0.0841552,0.4171551,-0.0384645,0.963501,-0.0822786,0.3827517,0.0598679,0.9680027,0.0963758,0.7502556,0.0788821,0.9699761,-0.0533404,0.7178677,0.1875212,0.9681373,0.0978046,0.7961705,0.0811506,0.8448306,-0.0596476,0.7659058,0.1945092,0.8121328,0.0783665,0.8652977,-0.0440575,0.9669445,-0.1509525,0.8196973,0.0848617,0.9707214
2_1,-0.0848281,-0.6408727,-0.0948336,0.9999114,-0.0680527,-0.6760333,-0.1067604,0.9998485,-0.0676024,-0.6765376,-0.106253,0.9998095,-0.0677868,-0.676664,-0.1061724,0.9998305,-0.0815388,-0.6757094,-0.0793064,0.9998279,-0.0811481,-0.6765894,-0.0803377,0.9998217,-0.0813882,-0.6778652,-0.0792257,0.9998348,0.0394673,-0.6547679,-0.1273292,0.9996412,-0.0370966,-0.6569523,0.0071217,0.9997118,-0.0408114,-0.6134041,-0.096153,0.9998084,-0.0614723,-0.61177,-0.0607549,0.9997724,0.179012,-0.4457873,-0.0878504,0.9994917,-0.1077095,-0.4814649,0.0879714,0.9996551,0.229863,-0.179688,-0.0810803,0.9046359,-0.2801351,-0.4520602,0.1569666,0.9867236,0.2402532,0.0473317,-0.1145588,0.9096638,-0.3344052,-0.6268635,0.1586331,0.9911426,0.2352654,0.1239526,-0.1184495,0.8779619,-0.3289957,-0.6504561,0.1493545,0.9736796,0.20419,0.1352424,-0.1599845,0.881108,-0.3279921,-0.6779523,0.1568292,0.9724044,0.2251766,0.06876,-0.1218693,0.876778,-0.3268112,-0.6396342,0.1555203,0.9652092,0.1065474,0.0091185,-0.0489441,0.9994935,-0.1065668,-0.009474,0.0498889,0.9995751,0.084379,0.418811,-0.0425374,0.9648439,-0.0661816,0.3830025,0.0681949,0.9683864,0.1112749,0.7534924,0.0640183,0.9695913,-0.0229792,0.7209525,0.1812607,0.9677033,0.1134498,0.7998816,0.0652004,0.8358146,-0.0281923,0.7695472,0.1873638,0.8190998,0.0852668,0.8695509,-0.0630398,0.9662597,-0.1469354,0.820879,0.0835824,0.9711017
2_1,-0.0860824,-0.6409875,-0.0736476,0.9999159,-0.069685,-0.6761621,-0.0876066,0.999853,-0.0692389,-0.6766706,-0.0870776,0.9998192,-0.0694119,-0.6768073,-0.0870047,0.9998396,-0.0811413,-0.6759357,-0.0595222,0.9998279,-0.0807369,-0.6768458,-0.0605627,0.9998209,-0.0809704,-0.6781361,-0.0593727,0.999833,0.0372104,-0.6554978,-0.117061,0.9996699,-0.0306321,-0.6618932,0.021338,0.9997045,-0.0421553,-0.6135738,-0.077556,0.9998204,-0.0605394,-0.6126279,-0.0414768,0.9997759,0.1776384,-0.4506958,-0.0860888,0.9995404,-0.0975116,-0.4888525,0.0977027,0.9996665,0.226855,-0.1809702,-0.088702,0.913959,-0.2653487,-0.4747271,0.1847494,0.9868753,0.2208317,0.0416842,-0.1130666,0.9180543,-0.332106,-0.6418164,0.212879,0.9912997,0.2171814,0.1193688,-0.1221611,0.8882841,-0.3286318,-0.6607398,0.209397,0.9735017,0.1814564,0.1306275,-0.1604548,0.8910968,-0.3282981,-0.6848917,0.2147204,0.9723566,0.2046527,0.0626687,-0.1214816,0.8866094,-0.3253585,-0.6527003,0.2101881,0.9653136,0.1045589,0.0094735,-0.0493267,0.9994882,-0.1046101,-0.0098134,0.0501701,0.9995815,0.0848021,0.4213369,-0.0468272,0.966836,-0.0538484,0.3831921,0.0642278,0.9694118,0.1193029,0.7533345,0.0777086,0.9701269,-0.0065386,0.7213945,0.1802089,0.9682459,0.1223002,0.7995271,0.0809131,0.8300901,-0.0106511,0.7696801,0.1864296,0.8265417,0.0905355,0.8732137,-0.0441179,0.966646,-0.1300153,0.821176,0.0888128,0.9720488
2_1,-0.0843513,-0.6439334,-0.0642878,0.9999189,-0.0687362,-0.6790959,-0.0794364,0.9998575,-0.0683041,-0.6795653,-0.078839,0.9998289,-0.0684864,-0.6796767,-0.0788611,0.9998488,-0.0787021,-0.6795341,-0.0505362,0.9998249,-0.0782835,-0.6805001,-0.0515835,0.9998162,-0.0785292,-0.6818459,-0.0503904,0.9998263,0.0380784,-0.6606314,-0.1119239,0.9996971,-0.0212276,-0.6702533,0.0269692,0.9996929,-0.0400184,-0.6174356,-0.0700734,0.9998311,-0.0569659,-0.6175429,-0.0334217,0.9997745,0.1769176,-0.4583234,-0.0947567,0.9995848,-0.0782128,-0.4979452,0.1052616,0.9996594,0.2057067,-0.1833338,-0.1115293,0.9223096,-0.2307805,-0.4876418,0.2078023,0.9855738,0.1701627,0.0390715,-0.1285316,0.9257566,-0.3186379,-0.6534213,0.2541539,0.9910912,0.1656598,0.1157564,-0.142214,0.8980644,-0.3254454,-0.6704122,0.2572249,0.9727775,0.1279585,0.1255433,-0.1759694,0.9005485,-0.3258904,-0.6919072,0.2603569,0.9717597,0.1534218,0.0619108,-0.1366116,0.8959187,-0.3163771,-0.6634089,0.251537,0.964806,0.1017696,0.0098458,-0.0520374,0.9994926,-0.1018039,-0.0101779,0.0528209,0.9995854,0.0848852,0.4228955,-0.0494621,0.9682161,-0.0481552,0.3833567,0.0736596,0.9695922,0.1298036,0.7524729,0.0886337,0.9693603,0.011738,0.7215999,0.1944,0.9672402,0.1340568,0.7986905,0.0926851,0.8232063,0.0090612,0.7694003,0.201725,0.830397,0.0946789,0.8721513,-0.0310632,0.9657559,-0.1007284,0.8225302,0.1143574,0.9719096
2_1,-0.094371,-0.6445343,-0.0856198,0.9999194,-0.078674,-0.6802928,-0.0971471,0.9998614,-0.0782345,-0.6806627,-0.096537,0.9998375,-0.0784456,-0.6808134,-0.0965459,0.9998567,-0.0870913,-0.6811834,-0.0728494,0.999821,-0.0866502,-0.6821066,-0.0739111,0.999809,-0.0869808,-0.6834874,-0.0728229,0.9998141,0.0321418,-0.6680979,-0.1265959,0.9997213,-0.021422,-0.6796994,0.0058632,0.9996758,-0.0484106,-0.6195672,-0.0860036,0.9998407,-0.0631084,-0.6204483,-0.054891,0.9997711,0.166534,-0.4652701,-0.1408281,0.9996245,-0.0669509,-0.5089947,0.0862035,0.9996328,0.1185493,-0.1869029,-0.1554219,0.9295563,-0.2093758,-0.4874831,0.1986202,0.9803962,-0.0148386,-0.0257716,-0.1511668,0.9324417,-0.2992504,-0.6641283,0.2723164,0.9890617,-0.0475439,0.0516358,-0.1715289,0.9065558,-0.3139129,-0.6802756,0.2796544,0.9687891,-0.0868204,0.0407401,-0.2006207,0.9087122,-0.3149751,-0.7080638,0.2849215,0.9678316,-0.0373718,-0.0162349,-0.1580042,0.90339,-0.2983696,-0.6773479,0.2715546,0.9604397,0.0966347,0.0105219,-0.0572105,0.9994792,-0.0966402,-0.0109069,0.0578723,0.9995757,0.095341,0.4202504,-0.0461839,0.9684235,-0.0507784,0.3766457,0.1136202,0.968874,0.157478,0.7458831,0.097004,0.9690149,0.0096791,0.7174165,0.2379971,0.966079,0.1623241,0.7918777,0.1022715,0.8270635,0.006127,0.765021,0.2454176,0.8375066,0.107112,0.8695913,-0.0025344,0.9657857,-0.1015737,0.8197655,0.1736357,0.9714279
2_1,-0.0998208,-0.645077,-0.0940545,0.9999157,-0.0826596,-0.6809288,-0.1057553,0.9998584,-0.0822278,-0.6812388,-0.1051313,0.9998392,-0.0824579,-0.6813986,-0.1051449,0.9998578,-0.0915734,-0.6824676,-0.0818202,0.9998114,-0.0911216,-0.6833591,-0.0829214,0.9997967,-0.0915005,-0.6847636,-0.0818749,0.9997982,0.0287581,-0.66974,-0.1312869,0.9997387,-0.022762,-0.6845089,-0.0033035,0.9996592,-0.0540522,-0.6205142,-0.0938042,0.9998451,-0.0691259,-0.6224046,-0.0631468,0.9997599,0.157416,-0.4684741,-0.1504555,0.9996579,-0.0658469,-0.5140711,0.083686,0.9996144,0.0921272,-0.1956798,-0.1662255,0.9358577,-0.2006798,-0.4860556,0.2148056,0.973846,-0.0736524,-0.0633778,-0.1580807,0.9378322,-0.2935856,-0.6686075,0.3043825,0.9866984,-0.1152955,0.0081537,-0.178068,0.912891,-0.3108442,-0.6879078,0.3138923,0.9645054,-0.1516831,-0.0078949,-0.2050183,0.914677,-0.313531,-0.7176797,0.3199621,0.9635061,-0.0970561,-0.0578909,-0.1639466,0.908012,-0.2935084,-0.6834326,0.3047433,0.9554298,0.0942179,0.0110583,-0.0584849,0.9994283,-0.0942472,-0.0114885,0.0590876,0.9995552,0.0984004,0.4190733,-0.0421912,0.9693765,-0.0545673,0.3769792,0.1103382,0.9692905,0.15754,0.7447381,0.1006782,0.9694814,0.0003396,0.7188459,0.2323536,0.9664224,0.1622704,0.7908784,0.1057713,0.8335097,-0.0035443,0.7672132,0.2389247,0.8455732,0.1088274,0.8689802,0.0008921,0.9663633,-0.106898,0.8224945,0.160769,0.9716734
2_1,-0.1170345,-0.6425178,-0.0719682,0.9998168,-0.1004226,-0.6772419,-0.0915416,0.9997708,-0.100044,-0.6775113,-0.0907745,0.9997655,-0.1003048,-0.6776277,-0.0909135,0.9997929,-0.1039837,-0.6790262,-0.0618968,0.9996886,-0.1034719,-0.679885,-0.0628062,0.9996389,-0.1040048,-0.6813422,-0.0619115,0.9996256,0.0055806,-0.661994,-0.1276739,0.9997022,-0.0236407,-0.6804178,0.0029428,0.9994317,-0.0737019,-0.6172155,-0.0805916,0.9997687,-0.0822239,-0.6199707,-0.045322,0.9995515,0.097023,-0.4680693,-0.1689362,0.9996749,-0.0389046,-0.5139794,0.1087306,0.999498,-0.0913214,-0.2244661,-0.1923489,0.9400992,-0.1351282,-0.4841748,0.2552509,0.9010195,-0.298602,-0.2036631,-0.1559212,0.9395302,-0.2510233,-0.6644364,0.3356548,0.9443027,-0.3480431,-0.1662049,-0.1744575,0.9150858,-0.2706499,-0.6838341,0.3497371,0.9225385,-0.3604877,-0.1983596,-0.1968968,0.9165541,-0.2779609,-0.7136754,0.3448723,0.9222363,-0.3135005,-0.2113363,-0.1592061,0.9059359,-0.2551998,-0.6797305,0.3321663,0.9128903,0.0809737,0.010946,-0.0704537,0.9993325,-0.08117,-0.0114083,0.0711762,0.9995053,0.0971503,0.4191789,-0.0523865,0.9698097,-0.052537,0.3774702,0.1155952,0.9654666,0.1533305,0.7640238,0.0170232,0.9708529,0.0037744,0.7425566,0.2298214,0.9649422,0.1578647,0.8125032,0.0149301,0.8442857,-0.002089,0.7931092,0.2311979,0.8520002,0.0952489,0.8783072,-0.0795586,0.9675282,-0.1178929,0.8428142,0.1428924,0.9706053
2_2,-0.0023548,-0.6338741,-0.1962184,0.9999995,0.0056766,-0.6723391,-0.1763932,0.9999981,0.0061691,-0.6727618,-0.1759358,0.9999981,0.0059248,-0.6733447,-0.1759205,0.9999976,-0.0265783,-0.6680573,-0.1775797,0.999998,-0.0263123,-0.6690312,-0.1782082,0.9999977,-0.0264429,-0.6701545,-0.1774966,0.9999974,0.0557351,-0.6652422,-0.0571843,0.9999963,-0.093079,-0.6528345,-0.0764157,0.9999985,0.0191536,-0.6116442,-0.1546361,0.9999994,-0.0240919,-0.6063863,-0.1593752,0.9999995,0.1581469,-0.4844344,0.0125093,0.9999961,-0.1731919,-0.467889,-0.0117703,0.9999908,0.3072726,-0.3845423,-0.0809927,0.9988299,-0.2364547,-0.208579,0.0210286,0.9926189,0.32325,-0.5042821,-0.2819356,0.9986332,-0.2543535,0.0084431,-0.0474377,0.9897308,0.3104075,-0.5111729,-0.3226195,0.9939321,-0.2490727,0.0926444,-0.052352,0.9701003,0.2958162,-0.5450791,-0.3253602,0.9939317,-0.2426081,0.0887142,-0.0830174,0.9713495,0.3133734,-0.520586,-0.2864995,0.9915419,-0.242483,0.0231312,-0.0590261,0.9656343,0.1121381,-0.0001192,0.0067836,0.9999084,-0.1127101,-0.0005161,-0.0058939,0.9998733,0.1000061,0.4209307,0.0082097,0.9922405,-0.0759705,0.3895486,0.0123902,0.9939861,0.1271624,0.7617729,0.1570259,0.988228,-0.0343487,0.7363334,0.1538638,0.988651,0.1356931,0.8064607,0.162166,0.8797251,-0.0300231,0.7819892,0.1586685,0.8753143,0.1804631,0.8547177,0.0400061,0.9803967,-0.0624807,0.8438796,0.0297831,0.982268
2_2,-0.0050615,-0.6338724,-0.203575,0.9999995,0.0029341,-0.6723531,-0.1842679,0.9999981,0.0034076,-0.6727755,-0.1838196,0.9999982,0.0031845,-0.6733616,-0.1838176,0.9999976,-0.0294384,-0.6681152,-0.1848314,0.999998,-0.0292059,-0.6690958,-0.1854675,0.9999977,-0.0293255,-0.6702191,-0.184665,0.9999973,0.0535642,-0.6651393,-0.0659465,0.9999964,-0.0956858,-0.6528863,-0.0836065,0.9999985,0.0165878,-0.6115659,-0.1622662,0.9999994,-0.0267771,-0.6063694,-0.1664314,0.9999995,0.156521,-0.4834452,0.0020636,0.9999962,-0.1759006,-0.4679126,-0.0144997,0.999991,0.2997412,-0.3826427,-0.1037468,0.9988531,-0.2411817,-0.209283,0.0222145,0.9925793,0.3178108,-0.5044785,-0.3205598,0.9986663,-0.2629121,0.0120422,-0.0445638,0.9896581,0.3062077,-0.5134788,-0.3604436,0.9940727,-0.257774,0.0960482,-0.0469044,0.9698536,0.2933761,-0.5471066,-0.3620257,0.9940757,-0.2564906,0.0948474,-0.0795258,0.9710935,0.3086685,-0.5211247,-0.3246468,0.9917081,-0.2533503,0.0276112,-0.0566723,0.9652993,0.1121615,-0.0001109,0.0068352,0.9999135,-0.1127258,-0.0005229,-0.0059506,0.9998771,0.1001464,0.4170573,-0.0012097,0.9923561,-0.076816,0.3895254,0.010019,0.9940473,0.1163521,0.7577962,0.1536154,0.9884959,-0.0373131,0.7304246,0.1605098,0.9886916,0.1235483,0.8027527,0.1596097,0.8839252,-0.0326115,0.7753042,0.1665854,0.875502,0.1720818,0.8543343,0.0399711,0.9811072,-0.0630032,0.8416694,0.0453963,0.9824931
2_2,-0.0056852,-0.6312034,-0.2150346,0.9999995,0.0021551,-0.6699101,-0.1959922,0.9999982,0.002618,-0.670333,-0.1955429,0.9999982,0.0024019,-0.6709516,-0.1955205,0.9999977,-0.0302527,-0.6658545,-0.1962728,0.999998,-0.0300395,-0.6668664,-0.196913,0.9999978,-0.0301492,-0.6679883,-0.1960366,0.9999973,0.0529823,-0.6622921,-0.0774589,0.9999965,-0.0965227,-0.6508071,-0.0945063,0.9999985,0.0160496,-0.608646,-0.1734919,0.9999994,-0.0273949,-0.603662,-0.1773708,0.9999995,0.1563693,-0.4798266,-0.0072344,0.9999965,-0.1766845,-0.4669951,-0.0211109,0.9999913,0.2976834,-0.3753285,-0.1183256,0.998871,-0.2439706,-0.2091163,0.0210323,0.9926313,0.3154399,-0.5034,-0.3414064,0.9986923,-0.2657596,0.0172049,-0.0448215,0.9896891,0.3044042,-0.5135657,-0.3815631,0.9941938,-0.2600865,0.1009534,-0.0470216,0.9698569,0.2926711,-0.5471359,-0.3821714,0.9941998,-0.2595458,0.1014084,-0.0796294,0.971062,0.3067471,-0.5205286,-0.3450862,0.9918453,-0.2565763,0.0333654,-0.057026,0.9652093,0.1122478,-0.000052,0.0068209,0.9999195,-0.112802,-0.0005804,-0.0059397,0.9998826,0.0998316,0.41482,-0.0127335,0.9924817,-0.0769218,0.3907774,0.0085261,0.9940608,0.1095343,0.7545267,0.1496559,0.988798,-0.039228,0.7239798,0.1787123,0.9885721,0.1163541,0.7996725,0.1568429,0.8879518,-0.0345569,0.7679784,0.1875489,0.8749489,0.1647971,0.8542656,0.0399805,0.9818532,-0.0641647,0.8388508,0.0760664,0.9825921
2_2,-0.0074672,-0.6312283,-0.2157079,0.9999995,0.0000916,-0.6699401,-0.1964856,0.9999981,0.0005428,-0.6703615,-0.1960299,0.9999982,0.0003321,-0.6709819,-0.1960032,0.9999977,-0.0323475,-0.6658739,-0.1970019,0.999998,-0.0321403,-0.6668882,-0.1976384,0.9999977,-0.0322511,-0.6680089,-0.1967884,0.9999973,0.0505426,-0.6623048,-0.0776716,0.9999965,-0.0991046,-0.6507593,-0.0957668,0.9999985,0.0142065,-0.6086667,-0.1740982,0.9999994,-0.0293031,-0.6036732,-0.1782821,0.9999995,0.1553371,-0.4795458,-0.007404,0.9999965,-0.1789064,-0.4669892,-0.0231794,0.9999914,0.295716,-0.3745527,-0.1163703,0.9988698,-0.2488116,-0.2093426,0.0184176,0.9926668,0.3140721,-0.5034876,-0.3366584,0.9986992,-0.2702116,0.0178823,-0.0462456,0.9896064,0.3032432,-0.5147016,-0.3770131,0.9942276,-0.2645823,0.1019987,-0.0477508,0.9695897,0.2923163,-0.5483828,-0.3780982,0.994238,-0.2633962,0.1024391,-0.080487,0.970782,0.3057469,-0.5207744,-0.3406329,0.9918694,-0.2607701,0.0341722,-0.0584093,0.9648326,0.112254,-0.0000183,0.0068834,0.9999227,-0.1128067,-0.0006133,-0.0060074,0.9998851,0.099633,0.4130887,-0.0126851,0.9925248,-0.0781169,0.390265,0.0086925,0.9940508,0.1032073,0.7537367,0.1483731,0.989069,-0.0423258,0.7239074,0.1766934,0.9887189,0.1094261,0.798889,0.1555866,0.8917837,-0.0377255,0.7680652,0.1846344,0.8757026,0.1587506,0.8541038,0.0396257,0.9825502,-0.0658173,0.8386855,0.0690756,0.9829577
2_2,-0.0058997,-0.6312517,-0.2159399,0.9999995,0.0016601,-0.6699587,-0.1964421,0.9999982,0.0021049,-0.6703803,-0.1959814,0.9999983,0.0019024,-0.6710006,-0.1959542,0.9999977,-0.0307864,-0.665894,-0.1972258,0.999998,-0.0305856,-0.6669078,-0.1978616,0.9999977,-0.0306845,-0.6680287,-0.1970071,0.9999973,0.0515503,-0.6622055,-0.077235,0.9999966,-0.0982393,-0.6507719,-0.096488,0.9999985,0.0153972,-0.6086612,-0.1742322,0.9999994,-0.0281592,-0.6036901,-0.1787835,0.9999995,0.1558828,-0.4789134,-0.0074466,0.9999967,-0.178856,-0.4669968,-0.0243412,0.9999915,0.2959295,-0.3740675,-0.114407,0.9988626,-0.2498826,-0.2099024,0.0174298,0.9927127,0.3147109,-0.5024805,-0.3329245,0.9987044,-0.2729513,0.0181725,-0.0466951,0.9895757,0.3044905,-0.5140784,-0.3732022,0.994266,-0.2678595,0.1025486,-0.047862,0.9694678,0.2943426,-0.5476343,-0.3751851,0.9942826,-0.2662079,0.1028687,-0.0807476,0.9706412,0.3066978,-0.5198683,-0.3372177,0.9919198,-0.263414,0.0344738,-0.0589235,0.9646555,0.1122823,0.0000809,0.0069558,0.9999263,-0.112831,-0.0007099,-0.0060858,0.9998885,0.0995899,0.4130317,-0.0122564,0.9926161,-0.0781067,0.3902697,0.0087216,0.9941237,0.1006512,0.7538072,0.148505,0.9893448,-0.0422058,0.7241551,0.1766862,0.9889478,0.1068343,0.7989553,0.1556859,0.8954782,-0.0376143,0.7684271,0.1841316,0.8770455,0.1577343,0.8545665,0.0411973,0.9832178,-0.0658071,0.838728,0.0673438,0.9834144
2_2,-0.0058798,-0.6311179,-0.2152472,0.9999995,0.0017715,-0.6697928,-0.195726,0.9999982,0.0022154,-0.6702107,-0.1952652,0.9999983,0.0020138,-0.6708314,-0.1952389,0.9999978,-0.0306772,-0.6658158,-0.1965378,0.999998,-0.0304759,-0.6668346,-0.1971731,0.9999978,-0.0305765,-0.6679534,-0.196329,0.9999973,0.0518113,-0.6617833,-0.076518,0.9999967,-0.0980485,-0.6507664,-0.095771,0.9999986,0.0154202,-0.6084108,-0.1735511,0.9999994,-0.0281322,-0.6035751,-0.1781148,0.9999995,0.1559619,-0.4783061,-0.006761,0.9999967,-0.1788157,-0.4670662,-0.0242199,0.9999917,0.2965804,-0.3741913,-0.1126297,0.9988646,-0.2507898,-0.2104909,0.0176923,0.9927074,0.3178275,-0.5036561,-0.3295432,0.9987091,-0.2751672,0.0169143,-0.0465333,0.9895391,0.3079326,-0.5163222,-0.3700915,0.9942895,-0.2704365,0.1010366,-0.0478036,0.9693633,0.2988299,-0.5500106,-0.3719336,0.9943082,-0.2679324,0.1011344,-0.0805664,0.9705378,0.3103467,-0.5212943,-0.3337921,0.9919434,-0.265334,0.0331214,-0.0587343,0.9645049,0.1122878,0.0001511,0.0069578,0.9999285,-0.1128356,-0.0007788,-0.0060886,0.9998909,0.0998411,0.412764,-0.0118058,0.9927018,-0.0787837,0.3896692,0.0090327,0.9942072,0.0998495,0.7537733,0.1482477,0.9895942,-0.045106,0.7247678,0.1742634,0.9893084,0.1058591,0.7989219,0.1553586,0.8985117,-0.0409278,0.7692603,0.1806354,0.8797284,0.1569076,0.8546715,0.0410281,0.9837865,-0.0708089,0.839119,0.0625291,0.9839665
