class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
face3,-0.1531716,-0.5813831,-0.2417875,0.9990826,-0.1579774,-0.6200203,-0.2268741,0.9987084,-0.1577268,-0.6223279,-0.2256767,0.9990050,-0.1575673,-0.6229640,-0.2259144,0.9990323,-0.1837585,-0.6028655,-0.2215693,0.9982584,-0.1831783,-0.6036372,-0.2243305,0.9982519,-0.1841668,-0.6045810,-0.2235761,0.9977929,-0.0905377,-0.6249310,-0.1248831,0.9994034,-0.2088107,-0.5607336,-0.1062071,0.9978652,-0.1176886,-0.5703554,-0.2128965,0.9991958,-0.1527892,-0.5462621,-0.2060646,0.9977774,0.0585917,-0.4627972,-0.0931481,0.9854295,-0.2381393,-0.3975514,-0.0953804,0.9718919,0.1593732,-0.2891491,-0.1545098,0.0676822,-0.2682239,-0.2633997,-0.1771276,0.0412163,0.1549188,-0.1823282,-0.2350979,0.0264571,-0.2492591,-0.2684422,-0.3578348,0.0516232,0.1543263,-0.1369537,-0.2605827,0.0459376,-0.2223047,-0.2547295,-0.3747189,0.0879269,0.1383367,-0.1762255,-0.2766227,0.0745576,-0.2000207,-0.2918288,-0.3846585,0.1235775,0.1391774,-0.1864617,-0.2457548,0.0843339,-0.2319181,-0.2762835,-0.3723800,0.1351531,0.1302172,-0.0195041,-0.0044005,0.0001803,-0.1345926,-0.0031890,0.0088133,0.0001799,0.0810059,-0.0679973,-0.1067772,0.0001038,-0.1307932,-0.3338573,-0.2073665,0.0000648,0.2020065,0.2144660,0.0392617,0.0000392,-0.0509902,-0.0212638,-0.1712084,0.0000039,0.2053851,0.2715874,0.0874339,0.0000298,-0.0671906,0.0483960,-0.0847844,0.0000105,0.2738499,-0.0679324,-0.2254487,0.0000201,-0.0992390,-0.2455263,-0.4961809,0.0000213
face3,-0.1529737,-0.5858037,-0.2400298,0.9991193,-0.1578744,-0.6251531,-0.2238089,0.9987627,-0.1576102,-0.6273898,-0.2225710,0.9990522,-0.1574877,-0.6279975,-0.2228420,0.9990672,-0.1837953,-0.6075040,-0.2197466,0.9983270,-0.1832215,-0.6082784,-0.2224331,0.9983344,-0.1842088,-0.6093587,-0.2218171,0.9978758,-0.0909677,-0.6295484,-0.1148128,0.9994335,-0.2127464,-0.5632774,-0.1026863,0.9979753,-0.1176681,-0.5741165,-0.2094056,0.9992279,-0.1528904,-0.5496714,-0.2042600,0.9978567,0.0584615,-0.4644742,-0.0838796,0.9853052,-0.2381784,-0.3996435,-0.0952839,0.9713819,0.1515734,-0.2896736,-0.1488188,0.0667069,-0.2581207,-0.2652555,-0.1881629,0.0429412,0.1379163,-0.2041378,-0.2344391,0.0291144,-0.2363289,-0.2852023,-0.3670543,0.0620134,0.1319604,-0.1642025,-0.2611457,0.0497786,-0.2099209,-0.2770615,-0.3799593,0.1012185,0.1214762,-0.2069706,-0.2762929,0.0794929,-0.1935242,-0.3147843,-0.3872753,0.1382899,0.1243358,-0.2108655,-0.2450572,0.0899145,-0.2229380,-0.2949310,-0.3796324,0.1516124,0.1300515,-0.0194795,-0.0017772,0.0001807,-0.1344627,-0.0032099,0.0055476,0.0001821,0.0837488,-0.0721166,-0.1029553,0.0001029,-0.1310231,-0.3414260,-0.2250194,0.0000639,0.2042461,0.2085703,0.0488077,0.0000390,-0.0510945,-0.0299567,-0.1800763,0.0000039,0.2068561,0.2665494,0.1003507,0.0000295,-0.0673152,0.0408898,-0.0905154,0.0000102,0.2750635,-0.0703150,-0.2178208,0.0000200,-0.0991035,-0.2598700,-0.5111982,0.0000215
face3,-0.1516920,-0.5865996,-0.2452298,0.9991437,-0.1563613,-0.6259414,-0.2278704,0.9987940,-0.1561426,-0.6281712,-0.2267101,0.9990796,-0.1560456,-0.6287985,-0.2269587,0.9990899,-0.1828022,-0.6081054,-0.2237073,0.9983721,-0.1822208,-0.6088555,-0.2263236,0.9983849,-0.1832224,-0.6098834,-0.2255679,0.9979312,-0.0900589,-0.6308322,-0.1177714,0.9994485,-0.2127333,-0.5640607,-0.1072203,0.9980304,-0.1167318,-0.5754641,-0.2144165,0.9992495,-0.1524294,-0.5506578,-0.2088976,0.9979254,0.0584534,-0.4652219,-0.0842113,0.9855602,-0.2380701,-0.3996389,-0.0959486,0.9719228,0.1513568,-0.2898265,-0.1487612,0.0659106,-0.2572266,-0.2613349,-0.1874895,0.0428692,0.1397389,-0.1936309,-0.2339707,0.0287278,-0.2355461,-0.2557956,-0.3654910,0.0606534,0.1404235,-0.1501344,-0.2606206,0.0488728,-0.2083126,-0.2316862,-0.3796484,0.0991417,0.1266134,-0.1870947,-0.2758020,0.0780103,-0.1887130,-0.2723587,-0.3879016,0.1356930,0.1254444,-0.1972927,-0.2445541,0.0884053,-0.2201857,-0.2648142,-0.3783631,0.1486763,0.1300726,-0.0195868,-0.0015068,0.0001848,-0.1344761,-0.0030489,0.0053937,0.0001861,0.0834772,-0.0688861,-0.1020708,0.0001025,-0.1308732,-0.3388698,-0.2226919,0.0000633,0.2042274,0.2143368,0.0480064,0.0000391,-0.0505108,-0.0272793,-0.1783691,0.0000039,0.2068330,0.2727721,0.0985879,0.0000300,-0.0671710,0.0420423,-0.0889401,0.0000103,0.2723398,-0.0656546,-0.2258383,0.0000202,-0.0986059,-0.2566707,-0.5104997,0.0000220
face3,-0.1483574,-0.5860465,-0.2537709,0.9991820,-0.1534579,-0.6254219,-0.2352658,0.9988415,-0.1533009,-0.6277518,-0.2341041,0.9991155,-0.1531758,-0.6284514,-0.2341927,0.9991250,-0.1800162,-0.6069750,-0.2304290,0.9984415,-0.1794167,-0.6076620,-0.2331878,0.9984514,-0.1804625,-0.6086118,-0.2321916,0.9980169,-0.0870229,-0.6305878,-0.1273698,0.9994675,-0.2106439,-0.5623258,-0.1135458,0.9981101,-0.1133402,-0.5751920,-0.2236670,0.9992860,-0.1494894,-0.5499060,-0.2170001,0.9980372,0.0588219,-0.4648325,-0.0892165,0.9862276,-0.2366940,-0.3972206,-0.0993408,0.9733320,0.1523748,-0.2889931,-0.1509654,0.0671369,-0.2573727,-0.2375715,-0.1858997,0.0427538,0.1413815,-0.1668134,-0.2362472,0.0286928,-0.2355874,-0.1841343,-0.3632456,0.0585508,0.1457482,-0.1064653,-0.2629947,0.0486186,-0.2066229,-0.1426468,-0.3794890,0.0961748,0.1280026,-0.1424756,-0.2810135,0.0778019,-0.1818095,-0.1856729,-0.3878692,0.1320121,0.1280005,-0.1703424,-0.2477735,0.0883804,-0.2180319,-0.1910813,-0.3779624,0.1447569,0.1302032,-0.0198139,-0.0015545,0.0001880,-0.1346219,-0.0027608,0.0055050,0.0001878,0.0737616,-0.0689165,-0.1019653,0.0000986,-0.1330345,-0.3461666,-0.2151116,0.0000604,0.1986645,0.2168806,0.0473395,0.0000387,-0.0527410,-0.0272264,-0.1729420,0.0000038,0.2018731,0.2753069,0.0966473,0.0000302,-0.0707025,0.0420159,-0.0829903,0.0000100,0.2698136,-0.0671756,-0.2306896,0.0000202,-0.1009356,-0.2583790,-0.5011631,0.0000216
face3,-0.1485118,-0.5839251,-0.2542916,0.9992089,-0.1535214,-0.6237502,-0.2360346,0.9988713,-0.1533658,-0.6260862,-0.2349268,0.9991403,-0.1532476,-0.6267359,-0.2350425,0.9991485,-0.1802052,-0.6051639,-0.2311172,0.9984827,-0.1796109,-0.6058454,-0.2338010,0.9984941,-0.1806412,-0.6068267,-0.2327675,0.9980650,-0.0870760,-0.6299444,-0.1282917,0.9994820,-0.2114267,-0.5618283,-0.1136840,0.9981571,-0.1134310,-0.5736187,-0.2241027,0.9993107,-0.1499013,-0.5483124,-0.2171844,0.9981009,0.0588233,-0.4647963,-0.0907075,0.9865565,-0.2367269,-0.3967602,-0.0989923,0.9738719,0.1526397,-0.2883489,-0.1482483,0.0683104,-0.2574624,-0.2340766,-0.1850186,0.0430948,0.1526870,-0.1546304,-0.2316274,0.0282547,-0.2371085,-0.1862083,-0.3623139,0.0584243,0.1635530,-0.0912459,-0.2587510,0.0478346,-0.2080713,-0.1468824,-0.3797257,0.0961469,0.1430842,-0.1252860,-0.2778805,0.0767756,-0.1826833,-0.1893911,-0.3896522,0.1322030,0.1377183,-0.1563731,-0.2436526,0.0873113,-0.2196001,-0.1931992,-0.3775469,0.1447555,0.1306357,-0.0198225,-0.0016725,0.0001872,-0.1350586,-0.0027587,0.0057185,0.0001868,0.0720230,-0.0729335,-0.1055159,0.0000962,-0.1425561,-0.3511527,-0.2145591,0.0000588,0.1995030,0.2086618,0.0374170,0.0000378,-0.0560793,-0.0304430,-0.1723357,0.0000037,0.2024741,0.2669368,0.0864034,0.0000296,-0.0744687,0.0373002,-0.0825635,0.0000098,0.2699676,-0.0812058,-0.2475239,0.0000198,-0.1048292,-0.2625639,-0.5001110,0.0000212
face3,-0.1486177,-0.5826557,-0.2555900,0.9992280,-0.1536004,-0.6226051,-0.2374589,0.9988843,-0.1534411,-0.6249020,-0.2364465,0.9991559,-0.1533225,-0.6255093,-0.2365811,0.9991602,-0.1802747,-0.6034822,-0.2323077,0.9985021,-0.1796892,-0.6041544,-0.2348732,0.9985241,-0.1807183,-0.6051281,-0.2337921,0.9980953,-0.0871159,-0.6298173,-0.1323852,0.9994876,-0.2116367,-0.5598425,-0.1158463,0.9981868,-0.1135128,-0.5729761,-0.2258143,0.9993172,-0.1499745,-0.5470621,-0.2183623,0.9981310,0.0592291,-0.4647895,-0.0915952,0.9866276,-0.2354358,-0.3946738,-0.0988296,0.9743365,0.1531368,-0.2873060,-0.1469293,0.0670973,-0.2575263,-0.2258240,-0.1754492,0.0420493,0.1606713,-0.1429023,-0.2297103,0.0272285,-0.2374507,-0.1652081,-0.3533728,0.0556705,0.1746357,-0.0743716,-0.2541947,0.0461109,-0.2095704,-0.1220778,-0.3730706,0.0921650,0.1557431,-0.1044421,-0.2752551,0.0742276,-0.1831750,-0.1614701,-0.3854291,0.1273410,0.1464391,-0.1421729,-0.2417044,0.0844844,-0.2196829,-0.1707860,-0.3706943,0.1392665,0.1310199,-0.0198282,-0.0014190,0.0001881,-0.1354138,-0.0027796,0.0056347,0.0001872,0.0720749,-0.0728539,-0.1097878,0.0000953,-0.1415421,-0.3508474,-0.2135957,0.0000581,0.2012531,0.2087201,0.0176319,0.0000373,-0.0548093,-0.0302786,-0.1718888,0.0000037,0.2036671,0.2670927,0.0640162,0.0000295,-0.0734071,0.0374056,-0.0824330,0.0000099,0.2677393,-0.0873199,-0.2728499,0.0000198,-0.1047891,-0.2624066,-0.4996474,0.0000213
face3,-0.1479374,-0.5825135,-0.2553881,0.9992298,-0.1525923,-0.6224180,-0.2373794,0.9988825,-0.1523766,-0.6247056,-0.2363589,0.9991639,-0.1522719,-0.6252923,-0.2365113,0.9991581,-0.1794785,-0.6034534,-0.2321928,0.9984947,-0.1789415,-0.6041443,-0.2347472,0.9985333,-0.1799238,-0.6051396,-0.2336807,0.9980772,-0.0869601,-0.6295636,-0.1314861,0.9994946,-0.2116870,-0.5598423,-0.1158556,0.9981986,-0.1131936,-0.5727493,-0.2255205,0.9993201,-0.1498458,-0.5469327,-0.2181397,0.9981300,0.0597769,-0.4648263,-0.0915010,0.9864597,-0.2352282,-0.3949079,-0.0986952,0.9732811,0.1531904,-0.2884532,-0.1385989,0.0663653,-0.2575342,-0.2361786,-0.1756750,0.0413846,0.1684132,-0.1465517,-0.2195649,0.0271311,-0.2376369,-0.2127559,-0.3540632,0.0568348,0.1798303,-0.0813216,-0.2457207,0.0461676,-0.2118258,-0.1876176,-0.3730403,0.0943680,0.1652562,-0.1130494,-0.2662262,0.0743726,-0.1877022,-0.2246232,-0.3852187,0.1300706,0.1554481,-0.1460066,-0.2323810,0.0848417,-0.2210654,-0.2201087,-0.3709437,0.1423648,0.1310347,-0.0197992,-0.0010548,0.0001845,-0.1354285,-0.0028246,0.0052282,0.0001828,0.0750816,-0.0754320,-0.1105846,0.0000938,-0.1408599,-0.3524354,-0.2186971,0.0000569,0.2061059,0.2047963,0.0177762,0.0000365,-0.0528440,-0.0328789,-0.1743676,0.0000037,0.2077068,0.2628339,0.0644432,0.0000289,-0.0709211,0.0346270,-0.0848563,0.0000097,0.2692268,-0.0972268,-0.2716748,0.0000193,-0.1039957,-0.2664365,-0.5048039,0.0000209
face3,-0.1477548,-0.5823535,-0.2552709,0.9992247,-0.1521860,-0.6222217,-0.2373026,0.9988748,-0.1519370,-0.6245053,-0.2362650,0.9991609,-0.1518162,-0.6250932,-0.2364211,0.9991516,-0.1791336,-0.6032781,-0.2320858,0.9984825,-0.1786156,-0.6039712,-0.2346404,0.9985255,-0.1795877,-0.6049606,-0.2335724,0.9980552,-0.0865428,-0.6293259,-0.1314995,0.9994944,-0.2115295,-0.5598252,-0.1158152,0.9981910,-0.1130226,-0.5726466,-0.2253224,0.9993261,-0.1497556,-0.5468208,-0.2180275,0.9981379,0.0599448,-0.4647481,-0.0917448,0.9864179,-0.2352162,-0.3949277,-0.0985921,0.9729897,0.1531298,-0.2884429,-0.1374317,0.0667842,-0.2574449,-0.2370038,-0.1757651,0.0412021,0.1691357,-0.1466363,-0.2182120,0.0270248,-0.2392786,-0.2135803,-0.3549566,0.0572350,0.1806222,-0.0819424,-0.2456476,0.0461185,-0.2141407,-0.1883214,-0.3733590,0.0952801,0.1652083,-0.1147872,-0.2658093,0.0743047,-0.1906886,-0.2254841,-0.3858896,0.1311228,0.1556131,-0.1463513,-0.2312893,0.0849115,-0.2235498,-0.2210144,-0.3718605,0.1438185,0.1310592,-0.0198399,-0.0010663,0.0001847,-0.1354539,-0.0027312,0.0052382,0.0001828,0.0736450,-0.0755984,-0.1106279,0.0000928,-0.1425779,-0.3524580,-0.2197369,0.0000560,0.2059561,0.2048583,0.0186673,0.0000364,-0.0531791,-0.0327594,-0.1742370,0.0000037,0.2076223,0.2629161,0.0656270,0.0000288,-0.0712806,0.0344722,-0.0848504,0.0000096,0.2694074,-0.0913805,-0.2679225,0.0000191,-0.1040425,-0.2661346,-0.5033119,0.0000206
face3,-0.1481664,-0.5792292,-0.2591335,0.9992152,-0.1526950,-0.6190146,-0.2413868,0.9988465,-0.1524578,-0.6212685,-0.2404096,0.9991386,-0.1523386,-0.6219493,-0.2405195,0.9991255,-0.1795675,-0.5998296,-0.2355655,0.9984519,-0.1790145,-0.6005011,-0.2381479,0.9985024,-0.1799928,-0.6013530,-0.2370856,0.9980294,-0.0868660,-0.6274453,-0.1387327,0.9994704,-0.2116203,-0.5568088,-0.1188574,0.9981741,-0.1133406,-0.5703557,-0.2298928,0.9993165,-0.1499713,-0.5439672,-0.2216561,0.9981406,0.0594539,-0.4635224,-0.0939846,0.9861886,-0.2355161,-0.3906053,-0.1001167,0.9735886,0.1531632,-0.2856233,-0.1416405,0.0658780,-0.2581744,-0.2198704,-0.1720077,0.0406944,0.1694476,-0.1333013,-0.2272815,0.0263183,-0.2392967,-0.1514130,-0.3511061,0.0550657,0.1819845,-0.0646934,-0.2542624,0.0450990,-0.2134033,-0.1058020,-0.3718590,0.0923034,0.1650817,-0.0937765,-0.2745779,0.0728768,-0.1884514,-0.1459881,-0.3858489,0.1277382,0.1555702,-0.1310513,-0.2399568,0.0832474,-0.2225549,-0.1562832,-0.3696459,0.1398862,0.1311482,-0.0200501,-0.0011106,0.0001853,-0.1355607,-0.0025513,0.0053234,0.0001828,0.0728179,-0.0740320,-0.1109551,0.0000938,-0.1404969,-0.3509501,-0.2085694,0.0000556,0.2025220,0.2116155,0.0175753,0.0000380,-0.0529543,-0.0237465,-0.1638510,0.0000038,0.2042516,0.2707599,0.0640209,0.0000302,-0.0709678,0.0440679,-0.0756221,0.0000100,0.2666422,-0.0905915,-0.2716261,0.0000199,-0.1042679,-0.2594792,-0.4894532,0.0000213
face3,-0.1454156,-0.5781522,-0.2618284,0.9992042,-0.1499746,-0.6179056,-0.2438140,0.9988264,-0.1497062,-0.6201819,-0.2428457,0.9991211,-0.1495514,-0.6209024,-0.2429403,0.9991096,-0.1769956,-0.5986781,-0.2382070,0.9984264,-0.1763876,-0.5993326,-0.2407680,0.9984758,-0.1773929,-0.6001672,-0.2396146,0.9980018,-0.0846318,-0.6262827,-0.1415296,0.9994552,-0.2099825,-0.5556708,-0.1218143,0.9981614,-0.1107299,-0.5695150,-0.2322986,0.9993220,-0.1476298,-0.5429303,-0.2240766,0.9981692,0.0602530,-0.4623882,-0.0957554,0.9864262,-0.2353461,-0.3892322,-0.1023761,0.9743995,0.1545871,-0.2833359,-0.1427869,0.0662091,-0.2583654,-0.2149016,-0.1722744,0.0408309,0.1714154,-0.1277731,-0.2312786,0.0257967,-0.2393872,-0.1475320,-0.3521039,0.0534152,0.1854613,-0.0585326,-0.2600336,0.0441720,-0.2127515,-0.1044812,-0.3739440,0.0896167,0.1656238,-0.0886374,-0.2805632,0.0715401,-0.1863106,-0.1442920,-0.3892835,0.1244522,0.1561794,-0.1265619,-0.2442739,0.0816810,-0.2222364,-0.1530286,-0.3712988,0.1362737,0.1316096,-0.0202134,-0.0011289,0.0001894,-0.1360197,-0.0023037,0.0054043,0.0001860,0.0638977,-0.0732876,-0.1088388,0.0000924,-0.1456992,-0.3516138,-0.2073100,0.0000541,0.1952887,0.2147079,0.0196256,0.0000381,-0.0577464,-0.0241601,-0.1537764,0.0000037,0.1976272,0.2731295,0.0659368,0.0000304,-0.0771586,0.0424990,-0.0649664,0.0000099,0.2600225,-0.0758835,-0.2666629,0.0000198,-0.1097265,-0.2589245,-0.4711690,0.0000209
face3,-0.1456389,-0.5773484,-0.2614514,0.9991897,-0.1500581,-0.6171056,-0.2436344,0.9988051,-0.1497867,-0.6193020,-0.2427080,0.9991128,-0.1496371,-0.6199334,-0.2428510,0.9990984,-0.1772164,-0.5977653,-0.2381282,0.9983864,-0.1766040,-0.5984914,-0.2406284,0.9984546,-0.1775792,-0.5993703,-0.2394845,0.9979649,-0.0858717,-0.6256061,-0.1418066,0.9994520,-0.2117857,-0.5542666,-0.1233923,0.9981372,-0.1112286,-0.5685812,-0.2319455,0.9993078,-0.1482139,-0.5420732,-0.2237647,0.9981295,0.0603403,-0.4625141,-0.0943994,0.9862677,-0.2353556,-0.3887940,-0.1030244,0.9735888,0.1547502,-0.2824095,-0.1367319,0.0638686,-0.2556260,-0.2159604,-0.1727183,0.0396545,0.1763423,-0.1271209,-0.2257304,0.0251492,-0.2394739,-0.1540424,-0.3514894,0.0517181,0.1905228,-0.0595010,-0.2516722,0.0431781,-0.2149605,-0.1176177,-0.3725847,0.0872295,0.1710107,-0.0876662,-0.2737953,0.0701766,-0.1891958,-0.1497827,-0.3877107,0.1218650,0.1614851,-0.1250293,-0.2379739,0.0799514,-0.2227417,-0.1581331,-0.3700286,0.1329356,0.1326507,-0.0203315,0.0014569,0.0001886,-0.1370376,-0.0023207,0.0034678,0.0001829,0.0664873,-0.0845935,-0.1275264,0.0000965,-0.1455256,-0.3553548,-0.2173047,0.0000558,0.1998171,0.1976344,-0.0205740,0.0000380,-0.0573328,-0.0350224,-0.1690488,0.0000037,0.2010869,0.2584490,0.0248688,0.0000306,-0.0769268,0.0310838,-0.0802726,0.0000098,0.2603320,-0.1231781,-0.3204303,0.0000202,-0.1097316,-0.2735609,-0.4898970,0.0000211
face3,-0.1439870,-0.5771058,-0.2633240,0.9991667,-0.1484186,-0.6168585,-0.2450466,0.9987534,-0.1480903,-0.6190588,-0.2440545,0.9990723,-0.1479871,-0.6197320,-0.2441720,0.9990538,-0.1753318,-0.5975493,-0.2399544,0.9983274,-0.1746964,-0.5982594,-0.2424743,0.9984026,-0.1757005,-0.5991219,-0.2414112,0.9978988,-0.0849585,-0.6251673,-0.1429272,0.9994168,-0.2104706,-0.5538692,-0.1258979,0.9980897,-0.1099326,-0.5683500,-0.2338785,0.9992896,-0.1468178,-0.5417454,-0.2261009,0.9981175,0.0603564,-0.4612297,-0.0950635,0.9861448,-0.2352345,-0.3868311,-0.1070591,0.9737256,0.1550533,-0.2821129,-0.1369415,0.0638617,-0.2562007,-0.2145063,-0.1730746,0.0390392,0.1769621,-0.1252394,-0.2256754,0.0250973,-0.2395584,-0.1512909,-0.3517463,0.0505027,0.1914656,-0.0561614,-0.2522849,0.0431939,-0.2147846,-0.1105510,-0.3727939,0.0856529,0.1713686,-0.0845216,-0.2743460,0.0703100,-0.1885437,-0.1475347,-0.3884384,0.1201187,0.1617583,-0.1228874,-0.2380327,0.0801145,-0.2226188,-0.1555114,-0.3707446,0.1310181,0.1327671,-0.0207971,0.0017465,0.0001874,-0.1372015,-0.0020206,0.0031626,0.0001805,0.0648048,-0.0852833,-0.1247760,0.0000944,-0.1453115,-0.3674785,-0.2169428,0.0000535,0.1957041,0.1982417,-0.0020217,0.0000380,-0.0578933,-0.0381865,-0.1601420,0.0000036,0.1967141,0.2587233,0.0481839,0.0000307,-0.0775136,0.0289188,-0.0681744,0.0000096,0.2594403,-0.1174876,-0.3003756,0.0000203,-0.1109929,-0.2815122,-0.4847444,0.0000208
face3,-0.1419975,-0.5748583,-0.2664678,0.9991826,-0.1464243,-0.6146385,-0.2485127,0.9987720,-0.1460761,-0.6168548,-0.2474853,0.9990842,-0.1459668,-0.6176215,-0.2475696,0.9990615,-0.1733164,-0.5954821,-0.2434690,0.9983590,-0.1726679,-0.5961437,-0.2460465,0.9984370,-0.1736967,-0.5969409,-0.2450371,0.9979462,-0.0830455,-0.6231627,-0.1464311,0.9994197,-0.2087726,-0.5525620,-0.1290540,0.9981503,-0.1080088,-0.5662498,-0.2366997,0.9993071,-0.1449897,-0.5396944,-0.2290331,0.9981906,0.0614692,-0.4602470,-0.0966799,0.9863274,-0.2352290,-0.3850835,-0.1092665,0.9748641,0.1573842,-0.2815692,-0.1414181,0.0637586,-0.2569610,-0.2082619,-0.1732766,0.0395672,0.1782215,-0.1237753,-0.2359967,0.0246526,-0.2392516,-0.1301074,-0.3516434,0.0493210,0.1927224,-0.0550763,-0.2664428,0.0426234,-0.2135065,-0.0839754,-0.3727577,0.0841653,0.1711043,-0.0833242,-0.2879444,0.0695229,-0.1850200,-0.1216409,-0.3885628,0.1186080,0.1620567,-0.1213067,-0.2494450,0.0792033,-0.2213376,-0.1332173,-0.3707108,0.1291742,0.1331240,-0.0209361,0.0016490,0.0001892,-0.1376646,-0.0019243,0.0032413,0.0001817,0.0644686,-0.0862359,-0.1238271,0.0000936,-0.1452106,-0.3697465,-0.2166723,0.0000523,0.1945867,0.1987092,0.0000481,0.0000385,-0.0582278,-0.0378778,-0.1601740,0.0000036,0.1958925,0.2591036,0.0495841,0.0000313,-0.0778521,0.0292153,-0.0684342,0.0000097,0.2595244,-0.1142643,-0.2954606,0.0000207,-0.1114254,-0.2799836,-0.4830194,0.0000208
face3,-0.1405306,-0.5750771,-0.2661967,0.9991671,-0.1447752,-0.6148196,-0.2482725,0.9987429,-0.1443923,-0.6170215,-0.2472513,0.9990634,-0.1443014,-0.6178006,-0.2473459,0.9990376,-0.1716398,-0.5957012,-0.2432348,0.9983195,-0.1709648,-0.5963593,-0.2457901,0.9984061,-0.1719970,-0.5971540,-0.2447833,0.9979047,-0.0817064,-0.6232014,-0.1464588,0.9994005,-0.2073178,-0.5526938,-0.1291137,0.9981150,-0.1066111,-0.5664329,-0.2364823,0.9992921,-0.1435683,-0.5399055,-0.2287924,0.9981715,0.0623156,-0.4603467,-0.0967683,0.9862388,-0.2341866,-0.3850654,-0.1092246,0.9749203,0.1581321,-0.2820704,-0.1414392,0.0632762,-0.2550738,-0.2090737,-0.1727089,0.0387208,0.1786618,-0.1247326,-0.2355852,0.0242111,-0.2374190,-0.1346578,-0.3500263,0.0474364,0.1931074,-0.0564292,-0.2657942,0.0419553,-0.2114862,-0.0898061,-0.3712009,0.0814521,0.1712240,-0.0847870,-0.2871041,0.0685147,-0.1826279,-0.1272873,-0.3872081,0.1152745,0.1623277,-0.1225031,-0.2489835,0.0779621,-0.2190819,-0.1380802,-0.3693109,0.1254574,0.1333949,-0.0211704,0.0016528,0.0001922,-0.1379654,-0.0017497,0.0032497,0.0001833,0.0640010,-0.0860658,-0.1232250,0.0000940,-0.1450724,-0.3691789,-0.2164980,0.0000517,0.1942145,0.1990993,0.0011352,0.0000390,-0.0582431,-0.0377678,-0.1595342,0.0000036,0.1955065,0.2593876,0.0502711,0.0000319,-0.0779408,0.0291838,-0.0680859,0.0000097,0.2584722,-0.1128122,-0.2924906,0.0000210,-0.1119398,-0.2788532,-0.4791918,0.0000208
face3,-0.1406256,-0.5750784,-0.2660593,0.9991459,-0.1449117,-0.6148101,-0.2483888,0.9987056,-0.1445328,-0.6170026,-0.2474239,0.9990394,-0.1444413,-0.6177794,-0.2475564,0.9990087,-0.1717773,-0.5957134,-0.2432867,0.9982657,-0.1711094,-0.5963781,-0.2457971,0.9983669,-0.1721387,-0.5971721,-0.2448087,0.9978480,-0.0818214,-0.6229986,-0.1475455,0.9993812,-0.2073797,-0.5527061,-0.1297187,0.9980685,-0.1068610,-0.5663837,-0.2364170,0.9992657,-0.1437829,-0.5399106,-0.2286545,0.9981194,0.0623637,-0.4602711,-0.0970710,0.9855677,-0.2342335,-0.3849240,-0.1092279,0.9740167,0.1583812,-0.2816021,-0.1421862,0.0611750,-0.2544969,-0.2098721,-0.1723612,0.0372945,0.1789770,-0.1241312,-0.2382055,0.0235231,-0.2370840,-0.1397271,-0.3494935,0.0455622,0.1929252,-0.0561557,-0.2684645,0.0410695,-0.2115055,-0.0969561,-0.3707636,0.0789622,0.1710554,-0.0835326,-0.2892276,0.0673133,-0.1826820,-0.1340790,-0.3866892,0.1125621,0.1625935,-0.1213403,-0.2511237,0.0764370,-0.2187865,-0.1435188,-0.3684658,0.1220698,0.1337878,-0.0212591,0.0017643,0.0001882,-0.1384175,-0.0017803,0.0032053,0.0001786,0.0655542,-0.0972331,-0.1308619,0.0000965,-0.1403411,-0.3764258,-0.2166900,0.0000515,0.1965802,0.1865635,-0.0100079,0.0000399,-0.0567841,-0.0460493,-0.1590854,0.0000037,0.1972748,0.2488102,0.0392794,0.0000326,-0.0768031,0.0221247,-0.0670851,0.0000098,0.2589793,-0.1500528,-0.3112370,0.0000216,-0.1122719,-0.2936184,-0.4791678,0.0000212
